Cluster,Symbol,Name,Return,Std Dev
0,257720,실리콘투,203.62,85.16
1,304360,에스바이오메딕스,160.55,100.78
1,396470,워트,150.61,99.56
2,481890,엔에이치스팩31호,136.32,5.23
3,310210,보로노이,135.83,77.92
3,425420,티에프이,118.64,80.79
4,445090,에이직랜드,119.87,104.6
4,107640,한중엔시에스,129.74,110.0
4,222160,NPX,121.17,104.41
5,457550,우진엔텍,110.96,135.44
6,101360,에코앤드림,109.09,100.54
6,372320,큐로셀,111.12,85.03
6,211050,인카금융서비스,109.59,105.55
6,388870,파로스아이바이오,93.84,96.78
6,373200,엑스플러스,115.83,96.94
7,196170,알테오젠,104.1,68.87
7,277810,레인보우로보틱스,100.52,68.83
7,403870,HPSP,102.94,66.5
7,114840,아이패밀리에스씨,110.4,61.03
8,247540,에코프로비엠,89.85,60.35
8,352480,씨앤씨인터내셔널,82.57,56.11
9,159910,스킨앤스킨,86.09,261.08
10,348370,엔켐,78.1,77.37
10,328130,루닛,87.2,78.97
10,199800,툴젠,83.35,73.06
10,399720,가온칩스,81.01,81.03
10,058970,엠로,76.16,74.02
10,394280,오픈엣지테크놀로지,84.04,82.48
11,007390,네이처셀,73.47,84.99
11,323990,박셀바이오,75.26,91.89
11,270660,에브리봇,81.61,97.66
11,366030,공구우먼,79.15,92.97
11,189330,씨이랩,74.22,92.0
11,032685,소프트센우,70.37,88.27
12,058450,한주에이알티,71.81,178.0
13,086520,에코프로,60.58,58.31
13,028300,HLB,70.04,74.08
13,281740,레이크머티리얼즈,62.22,55.8
13,397030,에이프릴바이오,62.15,70.07
13,094360,칩스앤미디어,61.98,63.58
13,126340,비나텍,65.31,70.82
13,353810,이지바이오,72.61,65.29
13,277880,티에스아이,67.12,72.75
14,109960,AP헬스케어,54.2,147.88
14,060260,뉴보텍,66.28,151.15
15,425040,티이엠씨,59.28,108.7
15,198940,한주라이트메탈,48.18,102.03
15,210120,빅텐츠,60.83,98.78
15,148780,비큐AI,58.57,108.24
16,290690,소룩스,56.71,92.38
16,294090,이오플로우,50.1,83.58
16,389020,자람테크놀로지,56.07,95.0
16,448710,코츠테크놀로지,55.09,85.87
16,393210,토마토시스템,58.32,86.07
16,260970,에스앤디,57.98,82.31
16,383930,디티앤씨알오,50.84,96.53
16,234100,폴라리스세원,51.94,95.98
16,376180,피코그램,50.18,94.17
17,000250,삼천당제약,57.76,56.5
17,141080,리가켐바이오,45.84,59.35
17,039200,오스코텍,48.33,64.72
17,033100,제룡전기,48.11,59.13
17,317330,덕산테코피아,47.11,63.82
17,041190,우리기술투자,55.66,69.2
17,253590,네오셈,57.01,59.25
17,179900,유티아이,51.67,61.37
17,372170,윤성에프앤씨,53.73,70.59
17,122640,예스티,51.87,65.37
17,173130,오파스넷,51.58,60.06
17,436610,한국제11호스팩,55.71,65.62
18,214150,클래시스,44.93,49.03
18,232140,와이씨,47.94,55.19
18,140860,파크시스템스,56.66,45.56
18,166090,하나머티리얼즈,45.89,53.09
18,335890,비올,53.26,45.78
18,039440,에스티아이,46.02,55.95
19,478440,미래에셋비전스팩6호,42.99,8.02
19,479880,한국제15호스팩,52.49,6.51
19,478390,KB제29호스팩,41.65,8.94
19,476470,KB제28호스팩,39.72,9.52
19,477470,미래에셋비전스팩5호,42.88,9.75
19,478110,이베스트스팩6호,38.71,6.51
19,477530,한국제14호스팩,40.04,6.2
19,473950,에스케이증권제13호스팩,65.48,7.37
20,087010,펩트론,43.07,67.97
20,051980,중앙첨단소재,40.15,81.35
20,067630,HLB생명과학,53.79,75.99
20,064550,바이오니아,43.12,69.08
20,047920,HLB제약,46.68,71.3
20,383310,에코프로에이치엔,44.18,79.6
20,048410,현대바이오,36.47,75.74
20,256840,한국비엔씨,46.82,70.26
20,171090,선익시스템,40.31,69.89
20,360070,탑머티리얼,38.79,76.55
20,307750,국전약품,44.89,68.21
20,052020,에스티큐브,39.48,76.79
20,205470,휴마시스,46.29,76.2
20,024850,HLB이노베이션,38.64,73.37
20,109610,에스와이,45.17,71.73
20,322510,제이엘케이,42.81,75.39
20,093640,케이알엠,40.4,70.22
20,405100,큐알티,39.91,72.11
20,220260,켐트로스,43.23,77.57
20,417500,제이아이테크,49.58,72.68
20,232680,라온테크,49.98,80.3
20,219420,링크제니시스,46.44,74.99
21,064090,웨스트라이즈,36.27,90.71
21,016790,현대사료,44.11,90.41
21,402030,코난테크놀로지,46.04,87.09
21,389470,인벤티지랩,39.66,86.8
21,388050,지투파워,44.64,87.72
21,253840,수젠텍,41.96,89.12
21,200350,래몽래인,43.19,90.59
21,365330,에스와이스틸텍,32.15,96.08
21,356680,엑스게이트,44.74,94.41
21,323350,다원넥스뷰,39.93,88.85
21,221800,유투바이오,46.49,95.52
21,197140,디지캡,47.04,90.87
21,123010,아이윈플러스,38.45,102.26
21,232830,시큐센,31.87,93.84
21,084440,유비온,31.73,93.69
22,225570,넥슨게임즈,34.62,62.53
22,065350,신성델타테크,39.23,59.32
22,298380,에이비엘바이오,40.46,65.83
22,204270,제이앤티씨,37.39,57.54
22,018290,브이티,35.36,62.11
22,121600,나노신소재,39.06,57.84
22,080220,제주반도체,39.46,60.48
22,025980,아난티,38.31,62.5
22,314930,바이오다인,40.85,62.47
22,206650,유바이오로직스,36.16,64.08
22,033790,스카이문스테크놀로지,37.45,64.96
22,094170,동운아나텍,39.12,62.41
22,255220,SG,37.01,65.44
22,263720,디앤씨미디어,35.08,59.19
22,024060,흥구석유,37.76,62.5
22,216080,제테마,37.96,63.46
22,200710,에이디테크놀로지,35.37,61.74
22,357550,석경에이티,42.89,61.79
22,323280,태성,43.22,65.42
22,299900,위지윅스튜디오,37.3,63.07
22,150840,인트로메딕,35.13,68.66
22,270520,지오릿에너지,41.46,65.88
22,290550,디케이티,36.82,60.74
22,030960,양지사,35.72,62.0
22,000440,중앙에너비스,38.26,59.74
22,093520,매커스,38.89,59.68
22,147830,제룡산업,38.86,61.64
22,091440,한울소재과학,37.94,65.16
22,021080,에이티넘인베스트,35.03,63.91
22,014470,부방,34.91,62.85
22,041920,메디아나,34.19,64.68
22,186230,그린플러스,41.24,65.79
22,368770,파이버프로,38.36,64.65
22,256940,케이피에스,35.47,64.24
22,320000,한울반도체,36.32,66.61
22,036120,SCI평가정보,37.89,66.93
22,094940,푸른기술,37.85,69.46
22,053160,프리엠스,34.18,62.43
23,068760,셀트리온제약,35.21,55.14
23,145020,휴젤,33.48,49.36
23,035900,JYP Ent.,39.24,51.74
23,078600,대주전자재료,40.16,54.91
23,041510,에스엠,38.35,50.94
23,089030,테크윙,34.35,47.27
23,137400,피엔티,39.89,52.55
23,086900,메디톡스,34.83,54.11
23,067160,SOOP,36.92,55.59
23,095340,ISC,39.53,52.71
23,287410,제이시스메디칼,38.82,41.45
23,319660,피에스케이,40.99,51.91
23,009520,포스코엠텍,36.98,57.01
23,074600,원익QnC,36.12,45.89
23,222080,씨아이에스,34.06,53.56
23,036810,에프에스티,42.12,56.24
23,131970,두산테스나,33.29,50.82
23,348210,넥스틴,38.6,46.68
23,340570,티앤엘,39.62,50.09
23,079370,제우스,33.48,48.48
23,093320,케이아이엔엑스,34.56,49.46
23,083450,GST,37.36,49.04
23,089890,코세스,40.51,56.4
23,009780,엠에스씨,36.04,57.02
24,112040,위메이드,30.69,63.71
24,140410,메지온,30.99,59.27
24,078130,국일제지,30.71,60.94
24,053030,바이넥스,27.78,62.95
24,082270,젬백스,27.7,60.19
24,059090,미코,33.92,58.13
24,036620,감성코퍼레이션,29.71,64.68
24,217330,싸이토젠,28.97,58.47
24,182360,큐브엔터,31.39,60.47
24,067080,대화제약,28.75,57.84
24,005860,한일사료,32.08,62.89
24,079810,디이엔티,33.94,60.76
24,225530,보광산업,31.54,60.56
24,049950,미래컴퍼니,31.93,57.85
24,042600,새로닉스,28.23,59.23
24,117730,티로보틱스,29.36,63.06
24,156100,엘앤케이바이오,27.82,63.36
24,285490,노바텍,32.56,64.22
24,207760,미스터블루,29.91,63.44
24,219130,타이거일렉,31.56,58.08
24,066590,우수AMS,30.44,59.45
24,042500,링네트,30.27,58.68
24,027830,대성창투,30.42,63.32
24,064850,에프앤가이드,33.14,60.25
24,095270,웨이브일렉트로,27.85,62.53
24,224110,에이텍모빌리티,28.8,61.72
24,014970,삼륭물산,27.61,60.1
24,032680,소프트센,29.29,63.14
24,098120,마이크로컨텍솔,30.91,57.67
24,068330,일신바이오,29.06,59.9
24,003310,대주산업,28.21,61.21
24,246250,에스엘에스바이오,27.08,63.98
24,024940,PN풍년,32.31,59.5
24,045340,토탈소프트,32.86,64.56
24,025870,신라에스지,28.62,63.69
25,039030,이오테크닉스,32.3,50.48
25,096530,씨젠,31.73,56.3
25,031980,피에스케이홀딩스,29.87,49.12
25,241710,코스메카코리아,27.97,52.36
25,189300,인텔리안테크,32.99,50.87
25,091120,이엠텍,31.56,49.73
25,290650,엘앤씨바이오,31.08,52.3
25,095610,테스,27.34,51.83
25,950140,잉글우드랩,29.79,55.87
25,060250,NHN KCP,31.69,49.35
25,041830,인바디,30.64,50.73
25,025770,한국정보통신,30.4,54.95
25,138580,비즈니스온,27.65,54.26
25,027360,아주IB투자,30.73,53.18
25,036200,유니셈,33.15,52.22
25,086390,유니테스트,31.35,54.16
25,092870,엑시콘,27.41,55.44
25,071280,로체시스템즈,29.06,53.29
25,200470,에이팩트,31.08,56.42
25,092070,디엔에프,30.63,51.37
25,078140,대봉엘에스,33.4,56.69
25,088390,이녹스,30.11,55.42
25,264850,이랜시스,28.2,51.6
25,333430,일승,27.83,53.66
25,039610,화성밸브,27.71,52.45
25,038680,에스넷,28.15,56.47
25,010470,오리콤,28.93,55.08
25,008830,대동기어,27.26,54.28
25,038010,제일테크노스,30.85,56.73
25,048770,TPC,30.7,56.11
26,268600,셀리버리,30.29,76.06
26,348340,뉴로메카,35.61,75.49
26,278650,HLB바이오스텝,25.01,81.6
26,174900,앱클론,29.74,74.13
26,032300,한국파마,34.47,78.35
26,078940,퀀타피아,26.32,79.85
26,059270,해성에어로보틱스,22.44,83.05
26,300080,플리토,25.21,77.14
26,388790,라이콤,38.2,82.25
26,168360,펨트론,33.53,75.39
26,294630,서남,32.78,82.59
26,317770,엑스페릭스,33.25,76.68
26,200230,텔콘RF제약,25.77,76.63
26,241820,피씨엘,26.53,83.53
26,142760,모아라이프플러스,24.19,75.35
26,058110,멕아이씨에스,29.36,75.83
26,344860,이노진,28.98,83.7
26,019570,플루토스,27.45,89.95
27,058470,리노공업,32.32,35.39
27,005290,동진쎄미켐,27.75,47.44
27,178320,서진시스템,29.75,47.49
27,064760,티씨케이,32.4,47.89
27,084370,유진테크,30.38,47.69
27,098460,고영,29.68,43.27
27,183300,코미코,31.39,47.73
27,336570,원텍,33.99,43.69
27,251970,펌텍코리아,26.53,46.45
27,029960,코엔텍,25.89,46.51
27,114810,한솔아이원스,26.22,46.58
27,009300,삼아제약,25.35,45.19
27,023910,대한약품,26.74,40.94
27,049720,고려신용정보,29.15,34.29
27,066620,국보디자인,25.18,46.46
27,413630,씨피시스템,25.31,42.01
28,358570,지아이이노베이션,27.59,69.02
28,338220,뷰노,26.28,69.71
28,220100,퓨쳐켐,31.48,67.23
28,297890,HB솔루션,26.25,66.35
28,388720,유일로보틱스,26.36,69.67
28,094480,갤럭시아머니트리,29.62,66.67
28,203400,에이비온,27.41,67.63
28,138610,나이벡,30.03,67.33
28,214260,라파스,31.91,70.23
28,066790,씨씨에스,29.08,71.49
28,305090,마이크로디지탈,29.2,68.5
28,101670,하이드로리튬,26.72,67.08
28,112290,와이씨켐,27.6,69.42
28,025950,동신건설,31.96,67.72
28,090710,휴림로봇,28.14,67.29
28,362320,청담글로벌,27.67,71.85
28,297090,씨에스베어링,32.87,68.85
28,065450,빅텍,29.22,65.47
28,051160,지어소프트,32.15,66.54
28,149980,하이로닉,28.05,66.98
28,246710,티앤알바이오팹,27.42,70.46
28,085670,뉴프렉스,29.4,64.86
